date,return
2022-03-08,0.01985703
2022-03-09,-0.00369938
2022-03-10,-0.03937854
2022-03-11,0.01200285
2022-03-12,-0.00522666
2022-03-13,-0.01161968
2022-03-14,0.00235126
2022-03-15,0.02264151
2022-03-16,0.00378977
2022-03-17,-0.02404372
2022-03-18,-0.00071261
2022-03-19,-0.01273431
2022-03-20,0.00897740
2022-03-21,0.00265903
2022-03-22,0.02335781
2022-03-23,-0.02152895
2022-03-24,0.00213915
2022-03-25,0.00345599
2022-03-26,-0.00992707
2022-03-27,0.00337630
2022-03-28,0.01447945
2022-03-29,-0.01055382
2022-03-30,-0.00345388
2022-03-31,-0.00662589
2022-04-01,0.00851719
2022-04-02,-0.01984127
2022-04-03,-0.00705907
2022-04-04,0.01777313
2022-04-05,-0.00616333
2022-04-06,-0.01819121
2022-04-07,0.00315823
2022-04-08,0.00010494
2022-04-09,0.00377754
2022-04-10,0.00083630
2022-04-11,-0.00772927
2022-04-12,0.00263158
2022-04-13,-0.00146982
2022-04-14,-0.00651877
2022-04-15,-0.00920732
2022-04-16,-0.00085452
2022-04-17,0.00320718
2022-04-18,0.00873828
2022-04-19,-0.00802873
2022-04-20,0.03620873
2022-04-21,0.00513875
2022-04-22,-0.01584867
2022-04-23,0.00031169
2022-04-24,-0.00903614
2022-04-25,0.01488314
2022-04-26,-0.01218631
2022-04-27,0.00407737
2022-04-28,0.00947522
2022-04-29,0.00763280
2022-04-30,0.01996110
2022-05-01,0.01324769
2022-05-02,0.00267433
2022-05-03,0.00563074
2022-05-04,0.00707269
2022-05-05,0.00887632
2022-05-06,0.00522092
2022-05-07,0.01423488
2022-05-08,0.01270744
2022-05-09,0.00393295
2022-05-10,-0.04253335
2022-05-11,0.02006819
2022-05-12,0.01833636
2022-05-13,-0.00900309
2022-05-14,0.01031513
2022-05-15,-0.01049082
2022-05-16,0.01514578
2022-05-17,-0.00979112
2022-05-18,0.01836331
2022-05-19,-0.03005363
2022-05-20,0.02202307
2022-05-21,-0.00699627
2022-05-22,-0.00075153
2022-05-23,0.02820344
2022-05-24,0.02020664
2022-05-25,0.02948557
2022-05-26,0.02594237
2022-05-27,0.03385660
2022-05-28,-0.02831582
2022-05-29,-0.02221471
2022-05-30,-0.03040774
2022-05-31,0.00570207
2022-06-01,0.01479447
2022-06-02,0.00541248
2022-06-03,0.01232960
2022-06-04,-0.01543872
2022-06-05,0.00017423
2022-06-06,0.00235171
2022-06-07,0.02155023
2022-06-08,0.01131337
2022-06-09,0.01185970
2022-06-10,-0.00365752
2022-06-11,0.00859336
2022-06-12,0.01952188
2022-06-13,0.03870183
2022-06-14,0.03819716
2022-06-15,0.01843353
2022-06-16,0.03383570
2022-06-17,-0.02015149
2022-06-18,0.03201575
2022-06-19,-0.06402374
2022-06-20,0.00362401
2022-06-21,0.00962913
2022-06-22,0.00387452
2022-06-23,-0.00393379
2022-06-24,-0.01125186
2022-06-25,0.01190745
2022-06-26,-0.01407612
2022-06-27,-0.00808279
2022-06-28,-0.00099002
2022-06-29,0.00548864
2022-06-30,0.00083397
2022-07-01,0.00007575
2022-07-02,-0.00893804
2022-07-03,0.00038215
2022-07-04,-0.00305600
2022-07-05,0.01601655
2022-07-06,-0.00098054
2022-07-07,-0.02400906
2022-07-08,0.01609035
2022-07-09,-0.00038066
2022-07-10,0.01073877
2022-07-11,0.00150705
2022-07-12,0.00647054
2022-07-13,0.00142035
2022-07-14,0.02814273
2022-07-15,-0.00689755
2022-07-16,-0.01396403
2022-07-17,-0.00014829
2022-07-18,0.02083797
2022-07-19,-0.02375418
2022-07-20,-0.01808170
2022-07-21,0.02182480
2022-07-22,-0.01112430
2022-07-23,-0.02369882
2022-07-24,-0.00675987
2022-07-25,-0.01693735
2022-07-26,-0.01282354
2022-07-27,0.01649665
2022-07-28,0.01293610
2022-07-29,0.02089783
2022-07-30,-0.04313874
2022-07-31,-0.01022106
2022-08-01,-0.01440922
2022-08-02,-0.00584795
2022-08-03,0.01495098
2022-08-04,-0.00402479
2022-08-05,0.00339449
2022-08-06,-0.00386629
2022-08-07,0.01657637
2022-08-08,-0.01145402
2022-08-09,-0.00064371
2022-08-10,0.00064412
2022-08-11,-0.01271323
2022-08-12,0.00863896
2022-08-13,-0.01042340
2022-08-14,-0.04237773
2022-08-15,-0.00954980
2022-08-16,0.01265496
2022-08-17,0.00272039
2022-08-18,-0.00186520
2022-08-19,-0.05121889
2022-08-20,0.00787825
2022-08-21,0.01163617
2022-08-22,0.00035122
2022-08-23,0.00667076
2022-08-24,0.00217979
2022-08-25,0.00600313
2022-08-26,-0.02291793
2022-08-27,-0.02212781
2022-08-28,0.00896090
2022-08-29,0.00026913
2022-08-30,-0.00573991
2022-08-31,0.00162367
2022-09-01,0.01125720
2022-09-02,0.00276071
2022-09-03,-0.00355240
2022-09-04,-0.00356506
2022-09-05,0.02084079
2022-09-06,-0.02102865
2022-09-07,0.01512575
2022-09-08,0.01154999
2022-09-09,-0.01473024
2022-09-10,0.00442321
2022-09-11,0.00422758
2022-09-12,-0.00175408
2022-09-13,-0.03725180
2022-09-14,0.00073006
2022-09-15,-0.01185482
2022-09-16,-0.00978221
2022-09-17,0.01062442
2022-09-18,-0.00101439
2022-09-19,0.01532355
2022-09-20,0.01300118
2022-09-21,-0.00655179
2022-09-22,0.03631764
2022-09-23,0.00924069
2022-09-24,-0.00190032
2022-09-25,0.00700995
2022-09-26,-0.01323479
2022-09-27,0.00844801
2022-09-28,-0.00569997
2022-09-29,0.00060801
2022-09-30,0.00668403
2022-10-01,-0.00293179
2022-10-02,0.00121076
2022-10-03,-0.00449166
2022-10-04,0.01587852
2022-10-05,-0.00683293
2022-10-06,-0.00060200
2022-10-07,-0.00034420
2022-10-08,-0.00034432
2022-10-09,0.01412210
2022-10-10,0.01681243
2022-10-11,-0.00075157
2022-10-12,0.00593348
2022-10-13,-0.00357232
2022-10-14,0.00733700
2022-10-15,-0.00720079
2022-10-16,-0.00758649
2022-10-17,-0.00100806
2022-10-18,0.00639085
2022-10-19,0.01311832
2022-10-20,-0.00544330
2022-10-21,-0.00663405
2022-10-22,-0.00484181
2022-10-23,-0.00184548
2022-10-24,0.00554668
2022-10-25,-0.02348517
2022-10-26,0.02250941
2022-10-27,0.00066962
2022-10-28,0.00828105
2022-10-29,-0.00481168
2022-10-30,-0.00116706
2022-10-31,0.01151728
2022-11-01,0.01039604
2022-11-02,0.00204148
2022-11-03,-0.00660093
2022-11-04,0.01419196
2022-11-05,-0.01156677
2022-11-06,0.00523732
2022-11-07,0.01489743
2022-11-08,-0.01732574
2022-11-09,-0.02546731
2022-11-10,0.02160985
2022-11-11,-0.00065590
2022-11-12,-0.01616211
2022-11-13,0.00708806
2022-11-14,-0.00794899
2022-11-15,-0.00333862
2022-11-16,-0.00184239
2022-11-17,0.00620857
2022-11-18,0.00458601
2022-11-19,-0.00581009
2022-11-20,0.00768075
2022-11-21,-0.01060481
2022-11-22,0.01180707
2022-11-23,0.01224861
2022-11-24,0.00932058
2022-11-25,0.00526529
2022-11-26,0.00789686
2022-11-27,-0.00151903
2022-11-28,0.00336296
2022-11-29,0.00151624
2022-11-30,-0.00318725
2022-12-01,-0.00511591
2022-12-02,-0.00401735
2022-12-03,-0.00129074
2022-12-04,-0.00290792
2022-12-05,-0.02219702
2022-12-06,-0.01093621
2022-12-07,0.01306752
2022-12-08,0.00504382
2022-12-09,0.00460716
2022-12-10,-0.00319384
2022-12-11,0.00796911
2022-12-12,0.01312250
2022-12-13,-0.00402253
2022-12-14,0.00880452
2022-12-15,0.00256225
2022-12-16,0.03442217
2022-12-17,-0.00525015
2022-12-18,0.00209562
2022-12-19,0.02060259
2022-12-20,-0.01403961
2022-12-21,0.00569581
2022-12-22,-0.00581662
2022-12-23,-0.01100847
2022-12-24,0.00716120
2022-12-25,0.00718757
2022-12-26,-0.00406691
2022-12-27,-0.00146390
2022-12-28,0.01535494
2022-12-29,0.00516757
2022-12-30,-0.00226809
2022-12-31,0.00363719
2023-01-01,0.00128350
2023-01-02,-0.00935002
2023-01-03,-0.00129396
2023-01-04,-0.02233062
2023-01-05,0.00397568
2023-01-06,-0.00349406
2023-01-07,-0.00483092
2023-01-08,-0.00195741
2023-01-09,0.00337334
2023-01-10,-0.01016419
2023-01-11,-0.00884676
2023-01-12,0.00047816
2023-01-13,-0.01250597
2023-01-14,-0.01847221
2023-01-15,-0.00484878
2023-01-16,0.00768024
2023-01-17,-0.00204884
