date,return
2023-05-07,-0.01119944
2023-05-08,-0.02368223
2023-05-09,0.00000000
2023-05-10,0.00000000
2023-05-11,0.00000000
2023-05-12,0.00000000
2023-05-13,0.00000000
2023-05-14,0.00000000
2023-05-15,-0.00012169
2023-05-16,0.00507099
2023-05-17,-0.00028254
2023-05-18,-0.01259690
2023-05-19,0.00228983
2023-05-20,0.00244778
2023-05-21,0.00097672
2023-05-22,0.00394373
2023-05-23,0.00117442
2023-05-24,-0.01217539
2023-05-25,-0.00556898
2023-05-26,0.00140004
2023-05-27,0.00801842
2023-05-28,0.01036143
2023-05-29,-0.00363372
2023-05-30,0.00401167
2023-05-31,-0.01501392
2023-06-01,-0.00762139
2023-06-02,0.01556629
2023-06-03,-0.00239876
2023-06-04,-0.00040755
2023-06-05,-0.01863253
2023-06-06,0.00772746
2023-06-07,-0.00816293
2023-06-08,-0.00045723
2023-06-09,-0.00303572
2023-06-10,-0.02686243
2023-06-11,0.00000000
2023-06-12,0.00000000
2023-06-13,0.00000000
2023-06-14,0.00000000
2023-06-15,0.00000000
2023-06-16,0.00000000
2023-06-17,0.00000000
2023-06-18,0.00000000
2023-06-19,-0.00008573
2023-06-20,0.00733025
2023-06-21,0.01744755
2023-06-22,-0.00936886
2023-06-23,0.06113574
2023-06-24,0.00079577
2023-06-25,0.00572496
2023-06-26,-0.01826304
2023-06-27,0.02617274
2023-06-28,-0.03409849
2023-06-29,0.01271531
2023-06-30,0.05174696
2023-07-01,0.00789504
2023-07-02,0.00030273
2023-07-03,0.00779299
2023-07-04,-0.01542793
2023-07-05,-0.01708033
2023-07-06,-0.03029363
2023-07-07,0.01868000
2023-07-08,0.00157066
2023-07-09,-0.00999726
2023-07-10,-0.00205924
2023-07-11,0.00662698
2023-07-12,-0.00137975
2023-07-13,0.07346439
2023-07-14,-0.02000515
2023-07-15,0.00956884
2023-07-16,-0.02189266
2023-07-17,0.02986890
2023-07-18,-0.03158555
2023-07-19,0.01501238
2023-07-20,0.02015841
2023-07-21,0.00342214
2023-07-22,-0.01217500
2023-07-23,0.00504882
2023-07-24,-0.03014073
2023-07-25,0.02441254
2023-07-26,-0.00546509
2023-07-27,-0.00433629
2023-07-28,0.01944809
2023-07-29,0.03134092
2023-07-30,-0.01892587
2023-07-31,-0.00294824
