date,1INCH,AAVE,ADA,ALCH,ALGO,ANKR,APE,APT,AR,ARB,ASTER,ATOM,AVAX,AXS,BAND,BAT,BCH,BLUR,BNB,BNT,BONK,BSV,BTC,CAKE,CELO,CFX,CHZ,COMP,CRV,CVC,DASH,DOGE,DOT,EGLD,ENA,ENJ,ENS,EOS,ETC,ETH,ETHW,FARTCOIN,FET,FIL,FLOKI,FLOW,GALA,GMT,GRT,HBAR,HOT,HYPE,ICP,ICX,IMX,INJ,IOST,IOTA,IP,JASMY,JST,JUP,KAS,KAVA,KSM,LAYER,LDO,LINK,LRC,LTC,LUNC,MANA,MASK,MEMEFI,MINA,MKR,MORPHO,NEAR,NEO,NOT,OGN,OM,ONDO,ONE,ONT,OP,ORDI,PENGU,PEPE,POL,PUMP,QNT,QTUM,RENDER,RSR,RUNE,RVN,S,SAND,SEI,SHIB,SNX,SOL,STORJ,STX,SUI,SUSHI,SXP,T,TAO,THETA,TIA,TON,TRB,TRUMP,TRX,TWT,UMA,UNI,VET,VIC,WIF,WLD,WLFI,XCN,XLM,XMR,XRP,XTZ,YFI,ZEC,ZIL,ZRO,ZRX
2024-05-27,128.54450989,148.49139404,39.92794800,,98.37574768,107.34980011,109.51065063,-20.81279755,215.90417480,-17.89040375,,5.37256289,-3.83889675,122.37252045,118.41714478,27.30955315,27.40147400,90.11184692,134.41905212,148.13825989,177.22123718,81.09795380,118.44190979,120.56747437,187.35470581,143.72836304,199.95527649,125.81497955,190.81042480,,196.15318298,130.31910706,129.89408875,59.02945328,99.68769836,161.62939453,232.63305664,86.86465454,84.00655365,170.09767151,66.19132996,,-29.91559792,22.68046570,102.95999146,76.35289001,80.09058380,-20.17945099,147.03024292,40.10910034,94.93893433,,90.61675262,103.41509247,43.65090942,1.90994775,79.85586548,89.50447845,,110.38059998,,57.67007446,115.13396454,164.28076172,151.42303467,,180.88708496,204.41877747,134.56581116,150.49221802,92.92675781,112.93877411,122.60317993,,86.05221558,50.73689270,,146.70343018,-8.73942471,,68.46459961,-67.27381134,232.16267395,89.64358521,51.92805481,22.10166550,9.68320179,,208.80442810,,,66.79053497,68.72962189,,199.07685852,95.69100952,134.63990784,,55.08967590,10.73866653,81.71966553,125.41786194,88.02886963,90.20381165,0.45148817,16.82422638,133.18663025,62.93909454,153.59245300,131.60432434,183.86334229,21.22119331,68.45399475,111.32953644,,16.11670494,81.44773865,128.05250549,218.61213684,6.36731672,,-119.53555298,-31.94516373,,,48.33218384,107.21282196,150.92813110,108.88671112,89.70627594,172.41897583,120.30362701,,109.74041748
2024-05-28,125.65250397,154.85832214,17.28356171,,95.20210266,105.61534882,104.84947205,-1.38177359,202.66487122,-8.99520588,,-3.88089490,12.96735287,100.86877441,118.50280762,-5.71267462,28.32875824,81.88534546,142.91854858,148.05990601,191.91171265,58.59508514,105.52317047,115.48927307,179.35264587,123.91735840,199.81587219,129.58422852,184.63796997,,195.90034485,124.56084442,138.28620911,31.70610619,127.46899414,155.38146973,242.67121887,69.99987793,75.41368103,179.01605225,31.41736984,,-32.09689331,15.65125561,115.91014099,71.52761841,91.56488037,-20.72029877,142.22637939,30.30267334,105.32884216,,86.78871155,97.24752045,25.43418121,-9.75295162,75.29811859,105.66280365,,118.76187897,,42.55722046,120.16381836,161.72552490,152.46954346,,180.41638184,195.23957825,123.69772339,152.71737671,92.13143921,110.72400665,135.07518005,,94.95902252,38.95884705,,132.02587891,-8.02348804,,73.45787811,-72.17894745,218.25041199,99.04662323,56.39106369,13.78229332,7.50565863,,214.14335632,,,41.73271942,68.01536560,,191.29855347,90.51048279,129.37182617,,40.65376663,-10.02795410,82.27783966,133.35862732,53.82079697,78.41137695,-15.38217545,1.97394729,117.63518524,45.87326813,145.79176331,127.83274841,169.61114502,21.81083488,40.19116592,109.60894775,,-0.43172538,85.46761322,132.37654114,243.86726379,6.82800579,,-68.91288757,-32.29355240,,,35.75629807,86.39730072,151.74874878,106.96331024,80.81286621,182.39736938,111.16355133,,86.76944733
2024-05-29,139.16720581,153.12840271,-6.55095530,,92.46372986,101.76000214,97.21646118,12.80589771,181.59030151,7.45660973,,-10.80957031,21.38573456,87.81438446,111.34402466,-42.33551788,35.21660233,71.55678558,152.06053162,144.16572571,195.45477295,28.71126366,82.60721588,126.28804779,167.34527588,93.61302948,222.91098022,131.50556946,180.33360291,,191.65617371,126.28740692,145.09371948,27.35176659,167.77815247,136.17198181,251.12117004,57.10190964,79.15814972,178.67950439,10.33318138,,-29.65839386,28.09870148,137.90934753,61.73572540,86.96759033,-18.45359993,138.24034119,12.23758221,116.75277710,,81.36126709,104.46402740,6.08316994,-15.71901417,58.07875443,140.67440796,,121.03454590,,36.76467514,120.37619019,155.12030029,152.47001648,,185.21792603,185.41830444,124.23197174,156.04626465,96.21115112,103.51612854,154.05699158,,90.74637604,29.97809219,,124.47431183,-11.93927002,,79.28421783,-74.59980011,209.50291443,116.73414612,58.42041016,7.76452637,14.28511047,,220.84796143,,,19.24892616,48.70052338,,159.87193298,86.30183411,111.83499908,,18.59897995,-36.15776062,94.93191528,127.42860413,14.15527821,80.02229309,-39.23726654,-12.05082130,107.59255219,38.85441971,139.05731201,117.79295349,152.23454285,25.25407982,21.56613731,102.67196655,,-11.93992329,91.85591125,120.45111847,257.36260986,6.63184690,,-5.63231087,-34.43349838,,,23.15397072,70.86961365,150.85942078,97.61704254,67.74777222,184.99694824,104.51364136,,64.37316895
2024-05-30,173.60717773,160.55543518,-11.59870529,,103.58533478,94.27597046,106.97801208,20.82296753,163.77703857,36.32653046,,-12.71256828,34.22245789,88.24655914,118.25106812,-79.45480347,21.05091667,73.18280029,156.10749817,132.95570374,193.25997925,5.86771965,52.57991028,128.96102905,155.05841064,68.22012329,257.89242554,136.02679443,182.39329529,,195.81088257,136.06686401,150.55198669,22.29009056,196.59428406,119.56072235,265.03225708,55.36722946,90.83114624,181.18920898,-3.29455996,,-27.39353180,35.37135315,134.70283508,63.64646530,89.89306641,-13.13622379,140.15892029,-10.73438358,114.78083038,,86.84231567,107.93385315,-12.37136745,-10.65869617,55.14279556,146.84373474,,136.64022827,,30.96723557,118.40724182,153.42851257,161.99688721,,191.82275391,171.33758545,129.75765991,163.47332764,91.41574097,104.18083954,170.68106079,,91.04740143,21.11426735,,113.35421753,-9.50952530,,84.41116333,-79.47038269,203.34375000,120.50430298,50.09343719,7.24345732,35.42168045,,222.70697021,,,32.04421997,35.14220810,,141.84222412,97.72418976,98.04582214,,13.97890568,-63.15871048,93.45303345,127.19676208,-23.07127953,85.16952515,-66.77598572,-17.62012863,106.67427063,30.04759979,132.72523499,109.37739563,138.97320557,30.94506454,7.30110073,97.82912445,,-18.82394028,88.37121582,113.79051208,271.04470825,5.89282942,,37.59910583,-33.95339203,,,10.21300983,54.78324127,157.66865540,95.63421631,62.82854462,183.05334473,94.75440979,,48.07816315
2024-05-31,190.98283386,153.19509888,-25.91848564,,89.41416931,87.03866577,83.62866211,-0.53965676,155.99055481,37.12310791,,-30.70517349,28.79360580,65.21108246,104.92057037,-96.77999878,-6.59301090,58.30927277,141.72341919,121.38865662,188.43870544,0.58075756,34.20972443,123.74916077,137.47401428,34.88748550,243.99201965,109.73319244,158.62225342,,179.99067688,98.55540466,118.30892944,19.50902939,204.19648743,109.94317627,269.69482422,30.49653053,90.70051575,161.67335510,-6.65816736,,-40.29576111,27.01926231,123.30245972,49.01831055,71.00893402,-17.08530617,134.46707153,-25.32712555,84.40444946,,75.38836670,99.38534546,-35.82337952,-35.91062927,38.92858887,129.45175171,,160.10832214,,13.86758137,119.37084961,148.96321106,145.94914246,,190.99209595,147.87390137,110.23674011,159.44750977,86.81253815,81.82495117,168.21034241,,80.08939362,-8.96829128,,82.73446655,-20.78052330,,90.88903046,-83.63711548,199.41242981,115.73381805,33.01348495,-7.08883953,65.97982788,,212.35133362,,,15.04496098,15.06569958,,118.93392944,103.09230804,66.42587280,,-11.89896011,-89.49667358,56.41229630,114.86222076,-63.46708298,72.45797729,-95.17140961,-31.56545258,76.00868225,13.55020428,127.44189453,84.40775299,108.03259277,31.27773285,-10.05532360,94.56619263,,-28.75120735,96.58737946,94.22702026,265.89392090,-0.49953440,,10.21672153,-48.96989059,,,3.45193553,82.06057739,150.54266357,79.65496826,54.45631027,183.19682312,86.98562622,,35.73912811
2024-06-01,200.15093994,140.11529541,-44.76369476,,80.11540222,90.93179321,52.06267929,-24.74726105,157.39468384,34.82750320,,-53.40942383,27.85807037,50.09873581,93.56710052,-88.68392181,-24.59160042,54.78881836,118.17879486,110.23416138,184.04747009,-3.64151978,7.09480095,116.61782837,121.16085052,7.50204468,229.01646423,80.52465057,140.21133423,,171.29292297,69.00414276,85.74487305,27.06633186,199.36508179,105.79291534,260.69378662,13.06148434,87.98979187,141.31835938,-17.01698303,,-53.81171417,18.64034843,113.86263275,42.71416855,66.28809357,-11.82861805,118.01010132,-31.57197380,62.22597885,,77.22397614,93.36974335,-59.87957764,-59.27374268,36.87641144,108.73882294,,192.35292053,,-2.52249289,117.35138702,128.95967102,131.10885620,,189.60772705,140.49993896,98.18418884,145.50253296,82.60950470,59.02941895,167.51896667,,82.63365173,-29.97454834,,85.64662170,-21.79349518,,94.47281647,-67.38737488,211.52661133,133.66699219,11.10550880,-14.89070511,84.88419342,,202.54011536,,,22.52435684,-12.29074478,,111.82511139,112.88658142,42.18200684,,-32.76552200,-109.39999390,37.73546600,102.03884888,-91.69859314,74.78205109,-129.54039001,-40.67662430,52.36205292,4.07228565,126.06311035,46.52556229,77.38251495,34.57062912,-21.56336212,91.76075745,,-44.71305847,118.58187866,79.57340240,249.65007019,2.15380001,,-10.16735363,-66.96937561,,,1.77470946,119.17929077,142.45249939,75.50917053,48.38330078,181.48736572,81.26097870,,30.23105812
2024-06-02,212.47045898,134.55476379,-41.72403336,,78.95303345,78.53825378,55.05015564,-43.97102737,144.72743225,44.29978180,,-60.63991928,35.47865295,62.25817108,88.70960999,-84.87605286,-22.41825676,46.40850449,104.83804321,95.49567413,179.97637939,-5.39830971,-13.62347889,104.72762299,109.61312866,-13.38634777,230.92340088,61.78993225,123.16233826,,172.69369507,65.80173492,76.25753021,32.13644791,233.41528320,109.68161011,255.17266846,5.37761736,88.17712402,132.25692749,-26.88116455,,-55.72079468,23.15456390,101.56880188,38.98558044,54.62915802,2.91235828,103.14098358,-31.96195221,76.31238556,,90.30096436,79.41569519,-66.79116821,-73.63970184,39.63546753,78.91928864,,220.12445068,,-20.20341110,111.61716461,114.60165405,120.66685486,,194.33969116,137.27667236,91.71253204,152.66738892,89.85714722,54.64546967,176.68740845,,83.71271515,-50.32215500,,85.60083008,-22.94513321,,96.97549438,-26.56208420,230.02665710,146.09973145,1.70720840,-8.54434490,88.94126892,,192.40223694,,,27.12397575,-21.33150864,,110.49502563,119.22683716,31.83609962,,-32.99658203,-119.67084503,37.36959457,99.49917603,-113.87350464,72.80067444,-151.48370361,-41.79524994,34.85346985,-4.06980991,120.47949219,-5.99073410,39.98633575,46.69263077,-49.33669662,86.88137817,,-48.39376831,137.20339966,59.42479706,242.84329224,4.42883396,,-49.09533691,-71.60275269,,,1.14438295,121.10874939,149.95352173,68.17536163,41.20050430,185.52601624,87.34344482,,24.41215706
2024-06-03,221.92425537,129.33128357,-49.91030502,,88.16416168,87.17871857,46.31930923,-74.12628937,138.75335693,62.65569305,,-74.27256775,44.36210632,67.89199829,67.96743011,-79.20496368,-38.84626007,30.88321686,104.62429810,77.19277954,173.50073242,-0.82734323,-15.06686401,85.14217377,103.01678467,-24.88388252,222.93218994,61.32423782,107.89807892,,160.59408569,60.61315918,61.93857193,21.74053764,253.21368408,120.39533234,248.65126038,3.21269679,86.43606567,122.12015533,-21.81714058,,-68.22002411,21.69856644,89.99764252,32.06267548,34.49981689,-2.01985049,93.89311218,-34.54224014,68.11470795,,82.04044342,70.45783997,-73.73028564,-77.56615448,27.73782921,64.13039398,,248.36541748,,-60.71293259,126.83248901,104.09561920,121.00477600,,201.16387939,134.32336426,74.87112427,144.90695190,80.02486420,46.51820374,175.51757812,,73.56873322,-70.80644989,,80.02468872,-21.94924164,,97.57669830,-7.56963110,222.39367676,157.85205078,-15.05462265,-7.66462374,75.60099792,,180.41360474,,,33.37986755,-34.48801041,,107.01565552,122.51311493,33.69362640,,-28.67734718,-125.05421448,32.12168503,87.78534698,-130.93249512,54.89514923,-166.56719971,-65.10816956,13.07250786,-18.26956177,120.60405731,-80.26989746,19.32163429,56.12919617,-45.38502121,79.10438538,,-47.55998611,146.31214905,57.01519012,239.58541870,3.10196400,,-57.98498917,-79.46121216,,,-8.64341259,142.15669250,139.37689209,56.75299454,31.39111328,182.69143677,78.78137207,,12.36140633
2024-06-04,209.93115234,122.94618225,-28.76375961,,79.22518921,74.26463318,35.73213577,-94.13314819,128.43765259,74.99038696,,-83.52958679,36.33241272,66.26102448,47.62102509,-76.75350952,-64.37380219,14.30920029,116.01696777,65.19712067,175.45716858,2.26224470,-13.94339180,73.02615356,92.12119293,-21.76168442,240.13752747,38.61991882,84.97139740,,152.92019653,52.04477310,51.41053772,13.86030769,272.84609985,112.26836395,239.99728394,-2.94393492,84.47586823,110.04132843,-13.02430248,,-80.33429718,13.29564095,106.69525146,27.83711815,21.64967728,-13.37468147,81.21240234,-43.83554459,55.92331314,,69.38378906,50.45068741,-82.59137726,-83.50198364,10.02334785,49.57407761,,269.69177246,,-82.44120789,160.25128174,89.81744385,110.16529846,,190.21293640,122.65335083,64.31305695,157.59030151,69.60278320,33.74497604,162.42912292,,66.37734222,-90.35038757,,66.79360199,-19.95165062,,68.86495209,15.64550495,202.98962402,162.66067505,-27.96896744,-6.70176506,99.03684235,,169.56056213,,,21.44466400,-50.91468430,,95.95950317,118.54888153,26.28087616,,-30.71782494,-114.46617126,24.33280182,72.57907867,-133.49957275,36.07398224,-176.49227905,-84.78108978,-11.35201168,-29.87367058,119.39939880,-147.35041809,-3.31404257,62.76095963,-47.96564484,69.71188354,,-49.92900085,154.64315796,37.74169922,226.10235596,-0.27389017,,-68.28626251,-85.56168365,,,-12.66680527,161.82966614,133.06457520,46.09918213,21.18906975,157.57188416,69.61959839,,-3.01997709
2024-06-05,211.82829285,112.79971313,-3.67363238,,67.62413025,71.63176727,41.40402603,-107.11800385,136.37112427,75.94509888,,-83.50401306,29.59152985,63.27400208,39.86565781,-67.73496246,-67.41000366,-2.62438464,136.80993652,44.99372101,155.75917053,4.95323038,-1.46130323,88.94512177,84.46717834,-20.30144501,232.43582153,27.28702545,67.23477173,,149.34628296,33.16395950,43.09020233,8.77376556,244.77871704,90.75282288,232.82630920,-10.75661087,85.38543701,104.92343140,12.20280838,,-97.91262054,3.94670868,121.91996002,47.40145874,12.29394627,-15.97627449,70.17294312,-52.33564758,46.21120071,,58.63783264,42.16145325,-77.16640472,-86.00726318,5.06820965,55.81667328,,287.71441650,,-74.43085480,191.35829163,84.70773315,107.67084503,,176.81480408,109.62173462,70.32364655,156.10780334,65.32727051,31.54674530,154.88180542,,52.15845490,-94.95197296,,55.56268311,-16.02806664,,54.76973343,38.34582138,189.62513733,166.81193542,-46.75755692,-5.72267675,134.34165955,,149.98957825,,,18.19893646,-64.06694031,,89.31068420,117.72505951,30.91312027,,-32.73155212,-107.81842041,19.19912720,68.03839874,-123.29840851,23.44841003,-157.18197632,-100.45997620,-11.68528080,-42.45350647,111.00440216,-192.95251465,-11.01200104,63.11444092,-38.02462387,62.80769348,,-49.04369736,172.63439941,31.69985962,218.72224426,-2.58033133,,-76.38170624,-101.84252930,,,-11.07123280,182.96858215,127.15131378,46.55367279,11.29317379,166.41714478,75.81545258,,-2.05406094
2024-06-06,220.25955200,101.08814240,17.33486557,,58.42576599,78.74334717,59.96458435,-127.88548279,138.55912781,59.69931412,,-74.55215454,16.93025589,79.31935883,28.08584595,-26.04175949,-47.80346298,-21.34560394,157.39886475,29.21529198,145.22406006,7.29496861,14.17992020,114.30593872,71.68410492,-22.89758682,221.87048340,23.95838928,60.09415817,,153.95352173,34.23174667,23.93096161,9.25108051,223.72720337,77.43441772,226.70928955,-7.39050484,84.35013580,95.55111694,38.06830597,,-115.00835419,-10.62455940,128.50331116,76.38679504,-7.81094933,-12.46666431,62.83906937,-50.57638931,71.38533783,,41.48419571,44.07930756,-71.79378510,-67.63617706,3.53365135,60.91542435,,280.36605835,,-60.91846848,209.33381653,85.18272400,104.80480194,,157.40252686,94.94795990,99.66763306,161.73406982,54.41422272,40.17507553,154.53482056,,41.44327927,-98.86434937,,57.79227829,-15.98223400,,47.27121353,56.74674225,171.10386658,172.45422363,-53.30838013,-3.87374330,163.80007935,,131.17347717,,,14.90320492,-71.04516602,,86.41087341,116.49729919,30.77101707,,-10.17277718,-103.86996460,43.50169373,56.65171814,-98.70469666,19.67863274,-112.35289764,-93.91448212,-10.22133732,-39.65685272,107.81688690,-214.00433350,-9.84354401,58.27294159,-34.38813019,56.31318283,,-55.98915100,191.85395813,29.70863914,205.09980774,-10.48075199,,-85.05838776,-113.64163971,,,-2.82006502,190.66700745,124.24504852,56.04284668,11.37954140,162.70317078,77.83107758,,0.39214113
2024-06-07,225.83607483,84.51763153,30.10142326,,38.74251175,79.73773956,57.00285339,-170.33160400,123.22774506,21.08969879,,-78.38766479,-3.22194362,82.31529236,13.65680027,-14.26275158,-63.95133591,-36.67492676,177.01770020,17.95776558,107.49729919,10.19830132,22.95293427,89.35758209,50.32273483,-5.38174152,192.28434753,11.42344856,47.80199051,,143.22106934,-2.48355365,-17.98887634,6.96468258,196.39999390,48.10716248,224.89094543,-31.79199600,58.16807175,78.52806854,49.25867844,,-153.72732544,-32.15246582,119.47531128,88.25238800,-43.38134766,-28.95612907,48.90916443,-53.30663300,33.06565857,,4.10867882,37.33194351,-64.54769897,-48.10176849,-1.66383314,61.54630661,,288.28033447,,-64.51793671,215.16317749,88.00667572,103.72451782,,144.51628113,67.15250397,91.03778839,138.55509949,52.95765686,39.01160812,146.67225647,,24.75014114,-99.45632935,,42.69289780,-28.06189346,,43.61570358,72.95201874,155.24732971,173.39570618,-64.03833008,-10.40898609,199.35346985,,109.28377533,,,14.85938168,-80.05502319,,76.96461487,99.61502838,27.35338593,,-5.19469690,-110.41559601,24.44218636,43.29880905,-98.82208252,38.41654205,-106.18428802,-98.30554199,-16.63893700,-32.84010315,92.11972809,-206.17135620,-24.65626717,40.54035950,-18.38638306,48.05805588,,-62.49578094,203.53199768,22.70946312,185.32188416,-18.63951874,,-143.49723816,-128.23445129,,,-7.40494204,211.85618591,109.69424438,32.69231415,9.53297424,151.78031921,73.58438110,,-6.31395102
2024-06-08,219.18800354,86.19080353,22.27938080,,46.09066010,87.56642151,52.76071930,-165.38209534,123.53051758,25.46040154,,-79.20493317,8.78792381,89.20838928,13.76617813,21.58095932,-93.62516022,-33.96334076,191.95756531,16.51672363,85.39618683,16.39849472,29.41550446,65.38773346,46.54341125,-3.30436993,160.06906128,13.28179264,47.98252869,,131.86505127,-14.21390247,-19.26480484,-1.64211178,182.84695435,42.22055435,215.29132080,-39.40853882,44.25878143,60.15793228,59.54209518,,-148.79255676,-56.29740906,93.86400604,92.33724213,-39.50316620,-31.21059418,43.90138626,-41.98000336,17.19685173,,-0.89783901,31.40835571,-57.94760513,-40.32121277,-6.32497215,46.85821533,,300.09024048,,-60.32408524,208.51664734,84.98140717,103.15847015,,132.92230225,54.58523560,71.66665649,133.93460083,61.31435013,44.25793839,130.96163940,,31.78134918,-85.28992462,,45.61572266,-15.45159912,,43.86340332,93.98680115,140.93249512,159.65039062,-65.66895294,-10.55771542,219.55166626,,94.77627563,,,21.50899887,-72.54746246,,76.78713989,97.33264923,32.04641724,,5.39682865,-104.62387848,28.56875229,35.85966873,-94.29324341,30.00476837,-102.24618530,-105.49826050,-28.05880737,-29.76740456,80.73952484,-184.58828735,-27.63641357,27.08263206,-8.83249760,44.30696487,,-65.01419830,216.33953857,32.97489929,172.48527527,-20.89507675,,-179.02339172,-114.36865234,,,-2.93530536,204.32354736,113.69889832,32.14175034,18.36541939,137.89079285,71.06897736,,-10.17305183
2024-06-09,193.32196045,80.32453156,27.68670082,,41.33784485,96.84947968,34.27418900,-169.23963928,109.17343140,28.91440582,,-76.70864868,13.11072350,70.64239502,0.14850362,39.81343079,-118.21865845,-40.11645126,214.71736145,10.89200592,94.00598145,21.87650490,46.90633774,63.43933105,41.88480759,-12.72359180,126.14974213,3.64355850,36.25159836,,120.89261627,-28.48369408,-17.86965179,2.89131665,183.15213013,38.29412460,209.72979736,-49.68462372,43.04063034,49.37979126,62.60070038,,-137.63584900,-63.38267517,101.86858368,99.39260864,-20.12876129,-28.02015495,48.24437332,-25.35797882,7.38216496,,-3.65228939,28.04465485,-53.74965286,-37.72305298,-11.27287579,49.08349609,,304.32022095,,-45.36116409,199.27784729,87.23680115,100.11859894,,116.35103607,47.54550171,56.20449066,148.90065002,62.68877411,50.72087097,117.33039093,,30.94149017,-68.83563995,,46.52565384,-4.37855721,,41.77542114,118.93522644,134.21757507,163.18302917,-61.06280518,-13.08316517,235.74023438,,85.17211914,,,12.39443016,-66.59413147,,72.05281830,100.15620422,39.10258484,,16.82651520,-99.16636658,45.08446121,22.55999756,-86.91762543,27.97230148,-95.37570953,-99.95278931,-25.01680183,-25.73698807,77.06443024,-174.47323608,-32.61924744,22.46015930,-6.56356716,41.48333740,,-63.02366257,220.91191101,23.45939064,171.76068115,-17.71612740,,-202.83930969,-105.16978455,,,4.54806709,212.77951050,125.26384735,36.84786224,24.38550186,119.01304626,60.89188766,,-11.08951187
